1	2
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	12
1	13
1	14
1	17
1	18
1	19
1	20
1	21
1	24
1	25
1	27
1	28
1	31
1	34
1	38
1	40
1	43
1	44
1	45
1	46
1	49
1	50
1	52
1	55
1	57
1	58
1	60
1	63
1	65
1	70
1	73
1	74
1	75
1	76
1	77
1	78
1	85
1	89
1	90
1	93
1	95
1	103
1	106
1	109
1	110
1	111
1	113
1	116
1	121
1	130
1	132
1	138
1	139
1	141
1	146
1	148
1	150
1	155
1	156
1	159
1	160
1	168
1	173
1	175
1	176
1	178
1	180
1	183
1	185
1	192
1	194
1	197
1	198
1	203
1	205
1	211
1	212
1	216
1	218
1	225
1	228
1	230
1	235
1	243
1	245
1	246
1	252
1	257
1	265
1	287
1	295
1	296
1	297
1	300
1	301
1	304
1	313
1	316
1	320
1	321
1	324
1	326
1	333
1	338
1	339
1	367
1	373
1	376
1	385
1	389
1	393
1	405
1	406
1	415
1	447
1	450
1	451
1	453
1	454
1	474
1	479
1	485
1	492
1	493
1	501
1	511
1	524
1	532
1	536
1	547
1	548
1	550
1	554
1	557
1	561
1	565
1	575
1	594
1	597
1	603
1	617
1	626
1	629
1	647
1	648
1	652
1	673
1	674
1	677
1	681
1	689
1	728
1	749
1	755
1	756
1	760
1	779
1	795
1	803
1	816
1	820
1	828
1	836
1	847
1	856
1	864
1	868
1	880
1	883
1	888
1	889
1	914
1	935
1	938
1	942
1	950
1	964
1	965
1	977
1	979
1	980
1	1016
1	1020
1	1062
1	1071
1	1106
1	1111
1	1117
1	1133
1	1136
1	1144
1	1149
1	1153
1	1161
1	1167
1	1174
1	1235
1	1252
1	1301
1	1307
1	1343
1	1354
1	1357
1	1363
1	1365
1	1373
1	1438
1	1448
1	1458
1	1462
1	1468
1	1479
1	1485
1	1507
1	1525
1	1550
1	1553
1	1599
1	1604
1	1608
1	1685
1	1690
1	1716
1	1720
1	1750
1	1765
1	1788
1	1797
1	1805
1	1811
1	1813
1	1831
1	1847
1	1850
1	1855
1	1866
1	1893
1	1901
1	1943
1	1955
1	1956
1	1957
1	1967
1	1971
1	1998
1	1999
1	2038
1	2046
1	2050
1	2053
1	2068
1	2073
1	2095
1	2127
1	2172
1	2176
1	2185
1	2194
1	2233
1	2247
1	2253
1	2266
1	2281
1	2300
1	2321
1	2345
1	2379
1	2427
1	2438
1	2441
1	2452
1	2469
1	2495
1	2499
1	2502
1	2520
1	2582
1	2604
1	2608
1	2611
1	2613
1	2678
1	2691
1	2695
1	2703
1	2707
1	2722
1	2736
1	2754
1	2758
1	2808
1	2812
1	2815
1	2818
1	2860
1	2895
1	2903
1	2911
1	2918
1	3014
1	3030
1	3055
1	3068
1	3089
1	3118
1	3133
1	3162
1	3190
1	3204
1	3205
1	3290
1	3326
1	3347
1	3369
1	3417
1	3431
1	3445
1	3468
1	3474
1	3483
1	3503
1	3508
1	3573
1	3654
1	3656
1	3732
1	3761
1	3836
1	3855
1	3875
1	3902
1	3911
1	3936
1	3961
1	3978
1	3992
1	3999
1	4011
1	4066
1	4081
1	4148
1	4163
1	4288
1	4306
1	4311
1	4330
1	4331
1	4404
1	4433
1	4529
1	4537
1	4551
1	4578
1	4596
1	4614
1	4621
1	4667
1	4689
1	4702
1	4742
1	4758
1	4779
1	4792
1	4831
1	4834
1	4836
1	4874
1	4910
1	4911
1	4920
1	4981
1	5011
1	5166
1	5204
1	5205
1	5224
1	5249
1	5322
1	5411
1	5415
1	5455
1	5494
1	5514
1	5517
1	5534
1	5645
1	5646
1	5679
1	5694
1	5698
1	5733
1	5754
1	5802
1	5853
1	5866
1	5877
1	5913
1	5915
1	5935
1	5951
1	5956
1	5963
1	5966
1	5968
1	5977
1	5992
1	6029
1	6103
1	6124
1	6156
