1	1
2	4
3	2
4	8
5	11
6	3
7	6
8	3
9	3
10	12
11	7
12	1
13	1
14	13
15	2
16	5
17	1
18	5
19	7
20	14
21	8
22	5
23	1
24	7
25	1
26	4
27	2
28	12
29	17
30	6
31	1
32	16
33	3
34	7
35	4
36	11
37	4
38	3
39	6
40	2
41	13
42	5
43	21
44	10
45	10
46	17
47	7
48	14
49	6
50	8
51	12
52	14
53	8
54	6
55	2
56	2
57	2
58	5
59	20
60	4
61	11
62	2
63	2
64	15
65	9
66	6
67	4
68	10
69	29
70	12
71	3
72	2
73	15
74	30
75	1
76	22
77	20
78	4
79	9
80	9
81	8
82	1
83	14
84	8
85	15
86	11
87	32
88	13
89	9
90	24
91	3
92	22
93	17
94	6
95	2
96	11
97	1
98	8
99	4
100	4
101	4
102	2
103	28
104	17
105	7
106	14
107	1
108	4
109	2
110	3
111	11
112	2
113	3
114	8
115	11
116	3
117	26
118	26
119	4
120	4
121	3
122	1
123	4
124	2
125	15
126	21
127	5
128	6
129	16
130	2
131	4
132	2
133	4
134	3
135	3
136	14
137	13
138	37
139	8
140	31
141	2
142	6
143	10
144	7
145	2
146	32
147	6
148	10
149	2
150	4
151	11
152	25
153	6
154	6
155	28
156	7
157	27
158	2
159	5
160	2
161	2
162	7
163	17
164	14
165	1
166	1
167	12
168	3
169	1
170	2
171	12
172	17
173	37
174	8
175	2
176	1
177	25
178	5
179	4
180	21
181	2
182	3
183	14
184	1
185	1
186	5
187	11
188	2
189	1
190	4
191	6
192	4
193	8
194	8
195	8
196	2
197	22
198	2
199	1
200	4
201	28
202	37
203	4
204	4
205	5
206	3
207	7
208	33
209	8
210	8
211	1
212	1
213	1
214	31
215	28
216	4
217	4
218	11
219	2
220	34
221	10
222	4
223	1
224	15
225	1
226	6
227	2
228	10
229	5
230	11
231	1
232	2
233	14
234	7
235	12
236	22
237	3
238	6
239	2
240	20
241	12
242	5
243	23
244	2
245	1
246	1
247	10
248	5
249	1
250	3
251	6
252	7
253	1
254	8
255	2
256	4
257	1
258	5
259	3
260	11
261	13
262	12
263	11
264	12
265	1
266	13
267	13
268	36
269	19
270	2
271	2
272	5
273	26
274	2
275	8
276	29
277	10
278	25
279	10
280	29
281	12
282	4
283	4
284	5
285	1
286	1
287	24
288	32
289	1
290	6
291	1
292	4
293	4
294	1
295	5
296	1
297	10
298	21
299	17
300	37
301	4
302	6
303	20
304	12
305	2
306	28
307	4
308	9
309	1
310	8
311	3
312	5
313	1
314	9
315	1
316	15
317	2
318	11
319	13
320	24
321	6
322	3
323	19
324	5
325	4
326	7
327	2
328	3
329	8
330	7
331	4
332	3
333	6
334	8
335	4
336	1
337	15
338	12
339	10
340	3
341	6
342	1
343	22
344	4
345	9
346	9
347	31
348	3
349	2
350	1
351	5
352	2
353	22
354	31
355	2
356	4
357	16
358	13
359	12
360	9
361	5
362	10
363	27
364	36
365	19
366	30
367	1
368	9
369	30
370	16
371	2
372	6
373	8
374	31
375	15
376	7
377	1
378	3
379	7
380	9
381	20
382	29
383	9
384	27
385	14
386	29
387	1
388	34
389	11
390	3
391	2
392	2
393	23
394	4
395	5
396	12
397	2
398	11
399	2
400	7
401	3
402	11
403	35
404	6
405	11
406	6
407	7
408	1
409	2
410	1
411	18
412	10
413	7
414	3
415	7
416	11
417	6
418	8
419	7
420	9
421	1
422	32
423	2
424	8
425	15
426	15
427	1
428	12
429	3
430	12
431	13
432	6
433	13
434	1
435	1
436	13
437	1
438	1
439	20
440	2
441	1
442	1
443	2
444	13
445	3
446	7
447	12
448	1
449	2
450	2
451	8
452	27
453	12
454	5
455	7
456	1
457	1
458	2
459	5
460	13
461	6
462	2
463	8
464	17
465	2
466	7
467	35
468	4
469	5
470	2
471	9
472	2
473	3
474	24
475	34
476	2
477	7
478	5
479	10
480	1
481	5
482	2
483	4
484	9
485	2
486	25
487	37
488	5
489	1
490	26
491	7
492	4
493	2
494	2
495	5
496	22
497	29
498	7
499	1
500	2
501	5
502	26
503	16
504	25
505	2
506	2
507	4
508	3
509	15
510	20
511	2
512	7
513	2
514	4
515	7
516	2
517	13
518	3
519	4
520	26
521	9
522	20
523	15
524	33
525	23
526	28
527	5
528	1
529	23
530	6
531	30
532	6
533	24
534	1
535	2
536	26
537	13
538	9
539	11
540	2
541	13
542	7
543	3
544	2
545	26
546	6
547	1
548	12
549	2
550	15
551	2
552	26
553	16
554	17
555	7
556	3
557	11
558	2
559	5
560	6
561	12
562	14
563	4
564	2
565	1
566	2
567	13
568	1
569	21
570	23
571	3
572	2
573	15
574	12
575	32
576	2
577	3
578	16
579	8
580	2
581	13
582	8
583	6
584	4
585	9
586	11
587	13
588	29
589	2
590	2
591	7
592	1
593	25
594	1
595	9
596	2
597	3
598	3
599	10
600	1
601	2
602	5
603	7
604	6
605	29
606	24
607	12
608	31
609	7
610	9
611	8
612	5
613	25
614	5
615	9
616	29
617	6
618	2
619	3
620	6
621	3
622	4
623	3
624	3
625	4
626	3
627	6
628	12
629	1
630	1
631	14
632	5
633	3
634	12
635	4
636	1
637	6
638	2
639	3
640	3
641	8
642	1
643	6
644	3
645	1
646	2
647	10
648	8
649	1
650	3
651	18
652	22
653	11
654	5
655	10
656	2
657	3
658	32
659	9
660	5
661	2
662	3
663	11
664	4
665	32
666	2
667	2
668	32
669	30
670	7
671	18
672	2
673	5
674	3
675	3
676	28
677	17
678	3
679	5
680	3
681	13
682	13
683	2
684	9
685	19
686	7
687	7
688	5
689	18
690	2
691	31
692	8
693	3
694	15
695	10
696	7
697	26
698	14
699	13
700	10
701	36
702	31
703	5
704	11
705	3
706	27
707	21
708	2
709	15
710	9
711	34
712	6
713	32
714	11
715	1
716	2
717	8
718	10
719	7
720	2
721	19
722	6
723	2
724	5
725	4
726	2
727	1
728	28
729	11
730	26
731	12
732	2
733	7
734	3
735	4
736	18
737	16
738	1
739	1
740	18
741	2
742	15
743	35
744	26
745	16
746	22
747	5
748	1
749	4
750	1
751	15
752	4
753	6
754	32
755	8
756	2
757	4
758	2
759	8
760	17
761	11
762	2
763	16
764	1
765	14
766	33
767	8
768	3
769	6
770	11
771	9
772	4
773	5
774	2
775	2
776	7
777	18
778	1
779	5
780	2
781	6
782	26
783	18
784	21
785	12
786	4
787	5
788	1
789	1
790	10
791	2
792	7
793	13
794	5
795	6
796	17
797	2
798	37
799	28
800	7
801	1
802	2
803	10
804	1
805	10
806	7
807	17
808	22
809	29
810	28
811	4
812	4
813	8
814	2
815	1
816	29
817	8
818	19
819	3
820	2
821	22
822	4
823	1
824	8
825	2
826	2
827	9
828	12
829	18
830	19
831	14
832	1
833	6
834	1
835	18
836	6
837	8
838	13
839	13
840	20
841	5
842	4
843	27
844	8
845	9
846	7
847	13
848	1
849	5
850	14
851	1
852	2
853	3
854	8
855	35
856	1
857	3
858	16
859	11
860	19
861	19
862	16
863	4
864	6
865	6
866	5
867	2
868	3
869	17
870	12
871	3
872	3
873	36
874	35
875	2
876	14
877	9
878	1
879	2
880	20
881	5
882	3
883	4
884	14
885	5
886	22
887	5
888	34
889	8
890	9
891	7
892	13
893	2
894	28
895	13
896	10
897	1
898	5
899	11
900	21
901	11
902	4
903	30
904	8
905	25
906	4
907	8
908	17
909	36
910	22
911	33
912	6
913	4
914	10
915	10
916	7
917	9
918	6
919	12
920	6
921	2
922	12
923	20
924	1
925	1
926	32
927	3
928	10
929	3
930	22
931	3
932	2
933	2
934	1
935	16
936	11
937	34
938	8
939	7
940	8
941	23
942	2
943	37
944	6
945	2
946	16
947	2
948	3
949	11
950	2
951	4
952	1
953	25
954	2
955	11
956	6
957	11
958	16
959	33
960	2
961	4
962	8
963	7
964	2
965	4
966	6
967	1
968	2
969	2
970	17
971	1
972	24
973	2
974	4
975	23
976	16
977	10
978	12
979	6
980	19
981	1
982	14
983	2
984	4
985	2
986	2
987	15
988	11
989	7
990	1
991	1
992	9
993	25
994	17
995	5
996	2
997	11
998	1
999	5
1000	7
1001	5
1002	2
1003	2
1004	2
1005	24
1006	8
1007	16
1008	7
1009	8
1010	29
1011	3
1012	1
1013	4
1014	21
1015	3
1016	21
1017	12
1018	10
1019	3
1020	5
1021	1
1022	2
1023	31
1024	3
1025	8
1026	3
1027	6
1028	3
1029	1
1030	3
1031	2
1032	9
1033	2
1034	6
1035	32
1036	3
1037	5
1038	3
1039	8
1040	2
1041	25
1042	9
1043	5
1044	12
1045	16
1046	6
1047	1
1048	1
1049	6
1050	16
1051	13
1052	1
1053	4
1054	14
1055	8
1056	2
1057	8
1058	6
1059	27
1060	13
1061	21
1062	24
1063	25
1064	27
1065	1
1066	5
1067	5
1068	2
1069	22
1070	2
1071	15
1072	4
1073	8
1074	8
1075	3
1076	5
1077	2
1078	5
1079	22
1080	5
1081	16
1082	2
1083	36
1084	10
1085	5
1086	28
1087	4
1088	26
1089	20
1090	13
1091	17
1092	7
1093	5
1094	3
1095	1
1096	4
1097	16
1098	3
1099	30
1100	13
1101	2
1102	7
1103	2
1104	5
1105	31
1106	9
1107	28
1108	1
1109	7
1110	1
1111	1
1112	6
1113	1
1114	13
1115	19
1116	1
1117	25
1118	29
1119	20
1120	18
1121	15
1122	24
1123	36
1124	25
1125	19
1126	23
1127	13
1128	7
1129	19
1130	2
1131	12
1132	2
1133	11
1134	14
1135	21
1136	6
1137	2
1138	18
1139	9
1140	5
1141	23
1142	10
1143	5
1144	27
1145	4
1146	1
1147	26
1148	2
1149	2
1150	5
1151	29
1152	5
1153	1
1154	9
1155	5
1156	7
1157	6
1158	22
1159	3
1160	4
1161	13
1162	14
1163	3
1164	1
1165	10
1166	3
1167	2
1168	7
1169	2
1170	2
1171	4
1172	15
1173	10
1174	3
1175	6
1176	12
1177	5
1178	10
1179	2
1180	22
1181	2
1182	5
1183	11
1184	4
1185	6
1186	16
1187	7
1188	4
1189	6
1190	29
1191	6
1192	1
1193	17
1194	2
1195	4
1196	16
1197	3
1198	6
1199	1
1200	12
1201	2
1202	6
1203	10
1204	7
1205	1
1206	2
1207	24
1208	7
1209	2
1210	2
1211	4
1212	15
1213	36
1214	12
1215	30
1216	5
1217	19
1218	17
1219	11
1220	3
1221	1
1222	2
1223	7
1224	2
1225	5
1226	10
1227	1
1228	1
1229	22
1230	34
1231	30
1232	19
1233	9
1234	1
1235	4
1236	1
1237	14
1238	2
1239	28
1240	23
1241	3
1242	11
1243	7
1244	18
1245	16
1246	1
1247	12
1248	8
1249	6
1250	5
1251	10
1252	10
1253	13
1254	17
1255	2
1256	1
1257	28
1258	37
1259	23
1260	15
1261	2
1262	4
1263	24
1264	1
1265	28
1266	15
1267	22
1268	24
1269	5
1270	5
1271	17
1272	1
1273	3
1274	3
1275	20
1276	4
1277	10
1278	7
1279	4
1280	9
1281	31
1282	14
1283	1
1284	2
1285	31
1286	1
1287	3
1288	3
1289	33
1290	4
1291	1
1292	2
1293	4
1294	13
1295	2
1296	2
1297	7
1298	2
1299	35
1300	1
1301	21
1302	3
1303	7
1304	11
1305	7
1306	29
1307	5
1308	3
1309	8
1310	3
1311	9
1312	21
1313	14
1314	6
1315	2
1316	5
1317	2
1318	21
1319	13
1320	7
1321	37
1322	2
1323	2
1324	7
1325	7
1326	31
1327	3
1328	17
1329	15
1330	11
1331	8
1332	16
1333	3
1334	7
1335	4
1336	3
1337	8
1338	17
1339	1
1340	10
1341	1
1342	30
1343	3
1344	2
1345	8
1346	31
1347	5
1348	33
1349	7
1350	5
1351	4
1352	2
1353	5
1354	6
1355	17
1356	19
1357	5
1358	24
1359	3
1360	6
1361	4
1362	2
1363	1
1364	25
1365	1
1366	7
1367	9
1368	7
1369	8
1370	1
1371	11
1372	6
1373	34
1374	12
1375	7
1376	3
1377	6
1378	11
1379	2
1380	13
1381	7
1382	1
1383	18
1384	3
1385	2
1386	25
1387	4
1388	35
1389	29
1390	2
1391	1
1392	5
1393	6
1394	1
1395	2
1396	5
1397	3
1398	1
1399	12
1400	16
1401	4
1402	27
1403	32
1404	9
1405	25
1406	2
1407	6
1408	4
1409	6
1410	17
1411	29
1412	13
1413	16
1414	20
1415	4
1416	4
1417	3
1418	4
1419	5
1420	1
1421	2
1422	11
1423	11
1424	1
1425	8
1426	16
1427	3
1428	11
1429	2
1430	4
1431	3
1432	1
1433	36
1434	2
1435	15
1436	15
1437	14
1438	1
1439	5
1440	1
1441	9
1442	14
1443	4
1444	12
1445	10
1446	5
1447	8
1448	2
1449	8
1450	4
1451	19
1452	1
1453	2
1454	2
1455	2
1456	35
1457	11
1458	5
1459	15
1460	9
1461	4
1462	15
1463	5
1464	7
1465	10
1466	2
1467	9
1468	1
1469	1
1470	2
1471	1
1472	20
1473	7
1474	1
1475	5
1476	2
1477	3
1478	13
1479	9
1480	3
1481	3
1482	6
1483	1
1484	2
1485	30
1486	4
1487	11
1488	4
1489	3
1490	1
1491	2
1492	7
1493	18
1494	3
1495	2
1496	16
1497	2
1498	32
1499	2
1500	1
1501	2
1502	25
1503	11
1504	11
1505	13
1506	33
1507	33
1508	5
1509	5
1510	5
1511	2
1512	2
1513	10
1514	4
1515	6
1516	27
1517	15
1518	7
1519	11
1520	10
1521	3
1522	2
1523	3
1524	6
1525	7
1526	11
1527	6
1528	18
1529	27
1530	32
1531	23
1532	36
1533	7
1534	6
1535	2
1536	4
1537	12
1538	6
1539	1
1540	6
1541	30
1542	9
1543	33
1544	5
1545	8
1546	6
1547	1
1548	25
1549	12
1550	2
1551	17
1552	1
1553	14
1554	4
1555	4
1556	2
1557	26
1558	2
1559	22
1560	10
1561	5
1562	7
1563	1
1564	2
1565	9
1566	20
1567	2
1568	20
1569	19
1570	13
1571	4
1572	12
1573	5
1574	3
1575	15
1576	4
1577	2
1578	14
1579	23
1580	2
1581	5
1582	2
1583	6
1584	2
1585	5
1586	6
1587	5
1588	9
1589	5
1590	2
1591	4
1592	4
1593	2
1594	4
1595	16
1596	2
1597	2
1598	2
1599	2
1600	5
1601	4
1602	4
1603	15
1604	1
1605	8
1606	12
1607	3
1608	3
1609	1
1610	3
1611	5
1612	1
1613	8
1614	17
1615	6
1616	8
1617	4
1618	22
1619	20
1620	27
1621	1
1622	7
1623	4
1624	3
1625	4
1626	6
1627	4
1628	5
1629	4
1630	9
1631	10
1632	26
1633	1
1634	23
1635	10
1636	2
1637	2
1638	9
1639	4
1640	2
1641	1
1642	21
1643	4
1644	1
1645	3
1646	12
1647	16
1648	16
1649	7
1650	5
1651	22
1652	1
1653	7
1654	17
1655	19
1656	1
1657	8
1658	7
1659	1
1660	2
1661	6
1662	13
1663	1
1664	4
1665	8
1666	6
1667	8
1668	4
1669	1
1670	4
1671	2
1672	6
1673	12
1674	10
1675	7
1676	6
1677	2
1678	3
1679	4
1680	4
1681	17
1682	2
1683	2
1684	4
1685	1
1686	1
1687	3
1688	16
1689	10
1690	2
1691	7
1692	14
1693	15
1694	1
1695	2
1696	1
1697	5
1698	6
1699	29
1700	15
1701	11
1702	12
1703	4
1704	4
1705	3
1706	1
1707	2
1708	31
1709	21
1710	4
1711	19
1712	9
1713	17
1714	32
1715	29
1716	16
1717	15
1718	4
1719	10
1720	9
1721	3
1722	17
1723	5
1724	2
1725	2
1726	4
1727	6
1728	4
1729	6
1730	6
1731	3
1732	2
1733	16
1734	13
1735	6
1736	6
1737	2
1738	11
1739	10
1740	2
1741	31
1742	9
1743	2
1744	8
1745	7
1746	4
1747	11
1748	28
1749	8
1750	7
1751	1
1752	31
1753	13
1754	2
1755	16
1756	4
1757	3
1758	35
1759	2
1760	7
1761	26
1762	17
1763	7
1764	8
1765	2
1766	18
1767	5
1768	20
1769	4
1770	9
1771	13
1772	26
1773	27
1774	24
1775	2
1776	11
1777	1
1778	3
1779	2
1780	1
1781	9
1782	5
1783	19
1784	4
1785	11
1786	6
1787	2
1788	24
1789	4
1790	8
1791	8
1792	5
1793	4
1794	14
1795	4
1796	8
1797	2
1798	7
1799	3
1800	12
1801	2
1802	6
1803	21
1804	11
1805	8
1806	12
1807	25
1808	2
1809	28
1810	1
1811	17
1812	6
1813	10
1814	1
1815	14
1816	27
1817	20
1818	2
1819	5
1820	4
1821	26
1822	4
1823	1
1824	2
1825	4
1826	5
1827	1
1828	3
1829	8
1830	3
1831	12
1832	3
1833	21
1834	2
1835	2
1836	11
1837	2
1838	8
1839	4
1840	2
1841	1
1842	7
1843	1
1844	22
1845	1
1846	2
1847	23
1848	11
1849	4
1850	5
1851	1
1852	10
1853	15
1854	6
1855	18
1856	12
1857	2
1858	6
1859	2
1860	1
1861	7
1862	1
1863	32
1864	2
1865	5
1866	5
1867	2
1868	3
1869	3
1870	1
1871	6
1872	14
1873	9
1874	12
1875	2
1876	3
1877	25
1878	33
1879	14
1880	25
1881	27
1882	2
1883	1
1884	1
1885	2
1886	4
1887	12
1888	3
1889	13
1890	4
1891	4
1892	4
1893	1
1894	4
1895	2
1896	3
1897	5
1898	18
1899	13
1900	2
1901	1
1902	13
1903	11
1904	13
1905	2
1906	7
1907	14
1908	5
1909	4
1910	2
1911	7
1912	3
1913	10
1914	4
1915	9
1916	3
1917	10
1918	2
1919	10
1920	15
1921	2
1922	1
1923	5
1924	32
1925	7
1926	2
1927	3
1928	12
1929	1
1930	2
1931	12
1932	4
1933	5
1934	15
1935	4
1936	6
1937	3
1938	8
1939	32
1940	2
1941	6
1942	5
1943	6
1944	10
1945	5
1946	28
1947	8
1948	13
1949	2
1950	3
1951	2
1952	6
1953	8
1954	3
1955	7
1956	23
1957	9
1958	25
1959	4
1960	8
1961	2
1962	6
1963	2
1964	2
1965	23
1966	11
1967	2
1968	1
1969	32
1970	5
1971	5
1972	36
1973	24
1974	4
1975	1
1976	12
1977	5
1978	7
1979	3
1980	7
1981	1
1982	10
1983	27
1984	14
1985	7
1986	11
1987	6
1988	7
1989	7
1990	2
1991	13
1992	8
1993	2
1994	9
1995	1
1996	6
1997	37
1998	10
1999	30
2000	18
2001	5
2002	16
2003	12
2004	3
2005	4
2006	26
2007	7
2008	13
2009	3
2010	18
2011	7
2012	2
2013	6
2014	2
2015	1
2016	5
2017	2
2018	19
2019	37
2020	4
2021	6
2022	3
2023	3
2024	22
2025	13
2026	34
2027	4
2028	32
2029	2
2030	2
2031	9
2032	1
2033	29
2034	7
2035	36
2036	2
2037	2
2038	1
2039	1
2040	5
2041	5
2042	17
2043	7
2044	7
2045	11
2046	1
2047	5
2048	31
2049	18
2050	6
2051	5
2052	2
2053	8
2054	27
2055	2
2056	5
2057	2
2058	3
2059	17
2060	12
2061	10
2062	5
2063	32
2064	2
2065	23
2066	8
2067	3
2068	7
2069	12
2070	12
2071	9
2072	2
2073	2
2074	32
2075	26
2076	1
2077	19
2078	8
2079	22
2080	13
2081	10
2082	8
2083	10
2084	10
2085	5
2086	2
2087	6
2088	31
2089	7
2090	13
2091	5
2092	4
2093	33
2094	18
2095	1
2096	7
2097	15
2098	34
2099	8
2100	4
2101	9
2102	1
2103	4
2104	15
2105	1
2106	10
2107	11
2108	23
2109	8
2110	8
2111	6
2112	5
2113	6
2114	2
2115	1
2116	7
2117	6
2118	10
2119	9
2120	24
2121	4
2122	2
2123	2
2124	24
2125	27
2126	22
2127	6
2128	3
2129	36
2130	3
2131	17
2132	2
2133	24
2134	3
2135	22
2136	6
2137	4
2138	1
2139	3
2140	10
2141	4
2142	2
2143	6
2144	6
2145	2
2146	7
2147	15
2148	1
2149	1
2150	2
2151	2
2152	5
2153	9
2154	11
2155	4
2156	3
2157	2
2158	4
2159	29
2160	4
2161	10
2162	13
2163	16
2164	6
2165	24
2166	21
2167	7
2168	1
2169	7
2170	2
2171	27
2172	1
2173	2
2174	7
2175	13
2176	11
2177	19
2178	13
2179	4
2180	2
2181	19
2182	6
2183	9
2184	12
2185	2
2186	4
2187	30
2188	8
2189	5
2190	6
2191	35
2192	6
2193	1
2194	5
2195	1
2196	20
2197	6
2198	6
2199	18
2200	9
2201	7
2202	3
2203	7
2204	13
2205	1
2206	8
2207	19
2208	2
2209	12
2210	8
2211	3
2212	2
2213	8
2214	1
2215	8
2216	21
2217	13
2218	24
2219	24
2220	21
2221	8
2222	1
2223	1
2224	1
2225	6
2226	23
2227	6
2228	2
2229	1
2230	6
2231	11
2232	11
2233	2
2234	11
2235	3
2236	10
2237	6
2238	20
2239	1
2240	3
2241	37
2242	13
2243	11
2244	4
2245	2
2246	7
2247	3
2248	5
2249	1
2250	20
2251	4
2252	7
2253	7
2254	13
2255	5
2256	30
2257	28
2258	4
2259	2
2260	7
2261	12
2262	20
2263	2
2264	7
2265	4
2266	1
2267	13
2268	31
2269	12
2270	13
2271	24
2272	4
2273	1
2274	7
2275	2
2276	20
2277	4
2278	2
2279	22
2280	22
2281	17
2282	23
2283	15
2284	7
2285	2
2286	17
2287	10
2288	1
2289	2
2290	14
2291	6
2292	3
2293	15
2294	1
2295	8
2296	5
2297	3
2298	8
2299	2
2300	1
2301	10
2302	18
2303	1
2304	1
2305	2
2306	9
2307	11
2308	9
2309	3
2310	3
2311	3
2312	6
2313	9
2314	2
2315	18
2316	6
2317	15
2318	2
2319	14
2320	2
2321	2
2322	8
2323	4
2324	12
2325	7
2326	17
2327	5
2328	6
2329	37
2330	5
2331	3
2332	1
2333	3
2334	5
2335	15
2336	6
2337	7
2338	4
2339	5
2340	3
2341	7
2342	2
2343	1
2344	29
2345	3
2346	1
2347	14
2348	17
2349	6
2350	8
2351	6
2352	16
2353	1
2354	8
2355	20
2356	3
2357	21
2358	7
2359	5
2360	11
2361	4
2362	20
2363	9
2364	1
2365	2
2366	2
2367	6
2368	24
2369	6
2370	25
2371	10
2372	30
2373	6
2374	2
2375	15
2376	2
2377	35
2378	26
2379	17
2380	3
2381	7
2382	21
2383	11
2384	19
2385	1
2386	2
2387	9
2388	4
2389	7
2390	29
2391	1
2392	5
2393	5
2394	18
2395	7
2396	4
2397	26
2398	1
2399	12
2400	1
2401	1
2402	7
2403	11
2404	4
2405	3
2406	34
2407	3
2408	7
2409	7
2410	6
2411	5
2412	5
2413	22
2414	1
2415	12
2416	2
2417	15
2418	27
2419	7
2420	1
2421	29
2422	28
2423	12
2424	7
2425	7
2426	7
2427	22
2428	12
2429	7
2430	6
2431	12
2432	3
2433	3
2434	3
2435	2
2436	22
2437	1
2438	2
2439	5
2440	16
2441	6
2442	2
2443	10
2444	15
2445	15
2446	6
2447	2
2448	4
2449	4
2450	3
2451	36
2452	18
2453	2
2454	5
2455	23
2456	2
2457	13
2458	8
2459	3
2460	6
2461	20
2462	5
2463	2
2464	8
2465	1
2466	2
2467	2
2468	3
2469	34
2470	26
2471	3
2472	2
2473	7
2474	12
2475	37
2476	7
2477	8
2478	6
2479	3
2480	2
2481	6
2482	15
2483	5
2484	7
2485	6
2486	3
2487	19
2488	10
2489	11
2490	5
2491	17
2492	34
2493	1
2494	7
2495	2
2496	2
2497	3
2498	2
2499	2
2500	29
2501	20
2502	18
2503	7
2504	7
2505	32
2506	8
2507	12
2508	6
2509	4
2510	12
2511	8
2512	2
2513	19
2514	2
2515	1
2516	3
2517	4
2518	1
2519	1
2520	20
2521	2
2522	1
2523	2
2524	22
2525	20
2526	3
2527	5
2528	9
2529	4
2530	9
2531	2
2532	5
2533	7
2534	13
2535	2
2536	13
2537	14
2538	21
2539	8
2540	8
2541	11
2542	4
2543	1
2544	36
2545	21
2546	2
2547	3
2548	6
2549	18
2550	4
2551	14
2552	1
2553	13
2554	16
2555	2
2556	6
2557	5
2558	2
2559	17
2560	24
2561	1
2562	1
2563	7
2564	2
2565	37
2566	5
2567	2
2568	8
2569	1
2570	1
2571	2
2572	30
2573	14
2574	4
2575	3
2576	25
2577	2
2578	28
2579	35
2580	15
2581	11
2582	12
2583	2
2584	11
2585	2
2586	31
2587	24
2588	27
2589	3
2590	2
2591	12
2592	13
2593	3
2594	2
