node_id,target,participation,in_mod_deg,beta_star,edge_contr,cada,kl,l1,l2,hd,kl2,l12,l22,hd2,lcc,bc,dc,ndc,cc,ec,eccen,core
1,true,0.0653674048091265,3.9395269928893377,0.051172049649769,0.11538461538461539,7.71875,0.04499866121393846,0.21504858299595148,0.06587529649017933,0.10661792442096489,0.04545570110253983,0.24125967800010287,0.06850959464658564,0.10614450216350328,0.010790746565274163,0.05892510615610507,494,39.35425101214575,0.4564086178564908,0.20591283011539346,3,12
2,false,0.296892556503159,18.77725669026722,0.4417017973400076,0.5300429184549357,1.8866396761133604,0.6903795417165198,0.9023553648068673,0.4582518632272298,0.3849000894386528,0.12796667805253847,0.37085254294375203,0.15255997804591945,0.17246882698657312,0.00998661682588029,0.0481376320656173,466,31.856223175965667,0.43458796940194716,0.1546145669837588,4,12
3,false,0.3322070196311717,20.17130165102879,0.42809132969140207,0.5658536585365853,1.7672413793103448,0.5295685635513157,0.8526878048780486,0.43304336697373896,0.35756288568174527,0.10086583042702832,0.34037568002451934,0.1554565720888028,0.15620498359606938,0.009088198461446716,0.03919976971860904,410,31.83170731707317,0.42646933378827945,0.1315430740819773,4,12
4,false,0.2852048818743262,14.910503432686772,0.4752162521896839,0.5198019801980198,1.9238095238095239,0.9853294193829216,0.9644079207920794,0.49224404043083403,0.4303952224626322,0.14916489341658964,0.31827684789248634,0.1442503293833752,0.1778219484439125,0.012112129327076629,0.03752935424379385,404,32.415841584158414,0.42512755102040817,0.1336187640632155,4,12
5,false,0.2823132555082906,13.380435747187168,0.484701795098468,0.5165394402035624,1.935960591133005,1.1831057288481084,0.9960162849872771,0.5037285174824676,0.46486235456386543,0.1579172606108778,0.3234381917849366,0.1306488471502052,0.17989912324888918,0.013955964065015319,0.03480247345229097,393,33.88549618320611,0.4251998639224358,0.13600594351289008,4,12
6,false,0.30347132737226995,14.67506595376312,0.4484420779467156,0.5370843989769821,1.861904761904762,0.7011032250854384,0.9141969309462917,0.46183366615953514,0.39451931092958387,0.12382854606592443,0.37255927870349254,0.15692502892578414,0.16875612188756203,0.011554856056134828,0.03517399043667975,391,33.61381074168798,0.42594249201277956,0.1370958321195384,4,12
7,false,0.30825466579861105,16.93191999254314,0.4733512696526161,0.5416666666666666,1.8461538461538463,0.8592522287832314,0.9677166666666666,0.49052910715397696,0.4253689441543947,0.13971193809804283,0.404922303274872,0.14870807692761753,0.1797920800055472,0.011314186248912098,0.036142316818823586,384,33.557291666666664,0.4232918465836932,0.12970144362322006,4,12
8,false,0.31532852717853127,14.67506595376312,0.4610226340207499,0.5497382198952879,1.819047619047619,0.6975010089882062,0.9182764397905759,0.4754168672331004,0.3810983760824768,0.1314122940140148,0.4090710073710075,0.15960805139181378,0.17557886020917618,0.011075840650808702,0.03450415721614446,382,34.09424083769633,0.4250371944739639,0.13540439634732285,4,12
9,false,0.2969386666666667,13.882072908731383,0.4418940970243619,0.5306666666666666,1.8844221105527639,0.6557284856064753,0.8925333333333334,0.45399617472690973,0.37174275860218936,0.12688305214949358,0.37604873865623173,0.15740554678676386,0.17165674826651683,0.01003921568627451,0.032829551107708604,375,32.029333333333334,0.42083333333333334,0.12539839731409738,4,12
10,false,0.2747021410015229,12.905723603788555,0.4807845486000365,0.5109289617486339,1.9572192513368984,1.1436968821765403,0.9633158469945355,0.5001757864940741,0.4481854608481084,0.15155030690735297,0.3504615409080067,0.12868588924564262,0.17800012746479077,0.01342914888838985,0.03261342465137159,366,34.36338797814208,0.4223442449841605,0.12442344744896022,4,12
11,false,0.3006457484954768,14.407924744929137,0.4696861861268172,0.5350140056022409,1.869109947643979,0.8852775958025856,0.9558504201680674,0.49100213601481085,0.4296785129177031,0.13647109553630166,0.35244980901451495,0.1480922440758269,0.1743880481571959,0.014304598243791898,0.030825326675765388,357,36.666666666666664,0.4249829989799388,0.13157588790212993,4,12
12,true,0.06533266001767454,3.077183825949351,0.05224318476881512,0.12078651685393259,7.911111111111111,0.04540599915702509,0.21288764044943814,0.06676400510173951,0.11357143079749284,0.037158715823525854,0.20183817047160119,0.05817972202872373,0.09617048000821289,0.008371577781294508,0.03405696821353898,356,35.55898876404494,0.4274172864837138,0.1245247578243393,4,12
13,true,0.06245463782842211,2.616958849161124,0.03367907408929445,0.10240963855421686,7.217391304347826,0.07396878806750654,0.2596,0.05939470989374291,0.15491090169974736,0.0345768841532933,0.20999154342845233,0.04557951500028864,0.09354582485333532,0.012011793397153568,0.033006822615533206,332,43.38253012048193,0.4357242461216664,0.13826442429695146,3,12
14,false,0.2865919568370581,13.68184519687008,0.4926651276018236,0.5197568389057751,1.9239766081871346,1.2165400423818546,0.9811507598784194,0.5076930268796541,0.47722175491789937,0.19294105022381874,0.40765831186231066,0.14703385823250323,0.20151353736511973,0.011694714211579806,0.025701329272734576,329,29.492401215805472,0.4061167296210552,0.09470254967219316,4,12
15,false,0.31687338857706737,14.529449629219881,0.4118877950633549,0.5504885993485342,1.816568047337278,0.5080377462581144,0.8187211726384367,0.41743255482518554,0.35949052583634183,0.08804374833592699,0.3581298701298702,0.13006411747633462,0.14857469395299136,0.0118158012390624,0.02632579356754572,307,37.62214983713355,0.4184382323401406,0.10912896695267428,4,12
16,false,0.3036123394959774,13.237841254866474,0.46729363468140245,0.5364963503649635,1.8639455782312926,0.8329305034741166,0.9435854014598539,0.48150917653479686,0.4322814059615479,0.0986733259317051,0.323815141955836,0.11736403232769958,0.15258191719810685,0.01564129301355579,0.02322297308331007,274,41.64963503649635,0.41667708463557945,0.10622535829902104,4,12
17,true,0.06944970472302882,2.203448063718529,0.04892503125265445,0.13857677902621723,7.216216216216216,0.07332783279106862,0.2573580524344569,0.067465773845942,0.14757413575782322,0.04823107079404657,0.26143404387256797,0.06520517686110228,0.11103393582708489,0.015065754273323758,0.024468958564909844,267,48.3183520599251,0.4296579580611894,0.11910331306578921,4,12
18,false,0.2989940828402367,12.391930266801445,0.4614525475501363,0.5307692307692308,1.8840579710144927,0.8220123370026448,0.9298923076923075,0.47386817843419743,0.43429123878381487,0.1132672245586855,0.33037866459022774,0.13227463404503922,0.1619482323372225,0.01496881496881497,0.020213605503267538,260,39.51538461538462,0.4101985559566787,0.0963690023952638,4,12
19,false,0.30271156341779915,9.642460096612512,0.47092610127017964,0.5371900826446281,1.8615384615384616,0.9095684147045594,0.9718247933884296,0.4938060400966974,0.4410547080503229,0.17379747407490168,0.39731390552228885,0.16696490282588383,0.19560235344373558,0.01577449333013271,0.016355082238523725,242,37.264462809917354,0.40255243769878013,0.08521250245691747,4,12
20,false,0.3020308276718533,9.283687471424372,0.511703867534935,0.5341880341880342,1.872,1.4909074008471834,1.0680991452991453,0.5298638920346523,0.5170358121395956,0.21660342224276952,0.39312617730234856,0.14272443604960722,0.20709800408707568,0.019184916180624335,0.015116284586193641,234,34.756410256410255,0.39474930911962103,0.07805702747005364,4,12
