emb_node2vec_0,emb_node2vec_1,emb_node2vec_2,emb_node2vec_3,emb_node2vec_4,emb_node2vec_5,emb_node2vec_6,emb_node2vec_7,emb_node2vec_8,emb_node2vec_9,emb_node2vec_10,emb_node2vec_11,emb_node2vec_12,emb_node2vec_13,emb_node2vec_14,emb_node2vec_15
-0.31273466,-0.1863936,0.21903487,0.50970525,0.24158442,0.4421323,0.34428883,-0.039886087,-0.19971225,0.10090706,-0.012667973,-0.17987578,0.02337308,-0.3834536,0.003969006,-0.10489281
-0.29471716,-0.104814515,0.24383828,0.41899347,0.5213577,0.33763874,0.5919861,0.50538003,0.7505566,-0.01437038,-0.2829127,0.37668946,-0.16098015,-0.4824507,-0.051429015,0.08859337
-0.18376774,-0.52057046,-0.12627855,0.26771954,0.22369973,0.30332524,0.6359759,-0.3992737,-0.34324557,0.49931562,-0.2692258,0.21352038,0.23062105,-0.56339616,-0.04921218,0.33468378
0.13381322,0.11847348,-0.66247344,0.7683119,0.29233387,0.35372147,0.9598509,-0.0971573,-0.09649677,-0.24412377,-0.40199488,-0.6479321,-0.2965581,-0.15688947,-0.42061728,-0.25838944
0.16449168,0.36739755,0.6651572,0.55664754,0.096535675,0.32027215,0.9280037,-0.6734483,0.2246638,-0.044651516,0.2487333,0.2466154,0.85605854,0.19660988,-0.41441274,-0.24242355
-0.0075515565,-0.36912867,0.07562365,0.6894501,-0.009398484,0.17626294,0.6526641,-0.43780673,0.22961368,0.13383839,0.1792738,0.3361718,-0.34177887,-0.640064,0.6158253,-0.33197275
-0.9355113,0.24437079,0.11307173,1.0038737,0.7880956,0.043265816,0.24868406,-0.37667015,-0.18605298,-0.090210736,0.14339331,-0.088671714,-0.2297503,0.101996504,0.048472922,0.29823354
0.068119705,-0.7840876,0.043341912,0.678998,-0.023887811,0.15579787,0.5534557,-0.50962406,0.11591818,-0.051072694,0.38412496,0.4256112,-0.2670202,-0.3835582,0.1356491,-0.5674718
-0.30602866,-0.09736819,0.40099287,0.23177846,0.35144854,0.17915545,0.9202842,0.4294333,0.65604603,0.128246,-0.1272469,0.51538134,-0.12292479,-0.15985176,-0.36366382,-0.01442433
-0.0026964578,0.28543392,0.725645,0.48525536,0.21640438,0.48924902,0.8595489,-0.6491439,0.34643027,0.01883411,0.24768452,0.26175693,0.8460377,0.3149094,-0.2954941,-0.11279211
-0.6091212,0.19440664,0.25272232,0.93236196,0.82771957,-0.04516349,0.37672743,-0.50333303,-0.03508326,0.08949233,0.33874133,-0.4730941,-0.16282408,0.03235841,0.28546825,-0.090790674
-0.14026374,-0.41105798,0.3848546,0.20820762,0.3823988,0.303399,0.67069197,-0.07558807,-0.10772741,-0.17461197,0.23989652,-0.1049278,0.1959625,-0.18441918,-0.19067414,0.08907698
-0.40289572,-0.39324203,0.15529339,0.2665478,0.23277493,0.37591606,0.62276906,-0.032691702,0.42705968,0.40249225,-0.17730707,-0.1141343,0.08159259,-0.09143108,-0.36852527,-0.07848569
-0.16309284,-1.1272637,-0.033300947,0.96069884,0.80980986,0.2696971,0.011281261,0.076530784,0.36390087,-0.0002531421,-0.34921387,-0.2070199,0.49686614,-0.07899563,-0.18167625,-0.60746306
-0.09893766,-0.23654452,-0.018872583,0.6036577,-0.05308085,0.41106886,0.6196703,-0.2888928,-0.48008966,0.33021432,-0.46852782,0.38420308,0.45120075,-0.26735806,-0.057375405,0.2643508
-0.3828308,-0.032505352,0.6463143,0.1113256,0.5725841,0.10944163,0.170959,-0.41341463,-0.121481895,-0.17509146,-0.062222917,0.19403844,-0.37201098,-0.9790817,-0.8597185,-0.3995618
-0.25194928,-0.33627653,-0.0043959827,0.5826769,0.2040114,0.16861206,0.5099066,0.03392882,-0.07338188,0.4440871,0.15693825,0.038373012,-0.057805542,-0.2609302,-0.34589076,0.008601132
0.63961804,-0.18771636,0.5770977,0.8631214,0.8459078,0.22587822,0.26229474,0.30100274,0.08841693,0.16490115,0.3600243,-0.38610116,0.103970304,-0.5145492,-0.13730426,0.107692905
-0.6008316,0.08927141,0.023079457,0.8135634,1.0047766,0.1208265,0.24130948,-0.72339326,-0.10783072,0.20918344,0.21445172,-0.23827526,0.09484791,-0.033131536,0.113121994,0.1721229
-0.0628714,0.16559747,0.8000621,0.5419533,-0.13677794,0.4805854,0.5956988,-0.65058255,0.34935245,-0.2421612,-0.9083903,-0.8752222,-0.1523957,-0.3383206,-0.05786786,-0.05686551
-0.58319527,-0.19498448,0.22170593,1.222294,-0.56204677,0.21524437,0.20793062,0.05568232,0.32630756,-0.06567439,0.1957698,-0.24094287,0.23276706,-0.80473334,-0.44371146,0.4552107
0.49497896,-0.47436678,0.7327929,0.530673,0.80093795,-0.05431922,0.732612,0.14416018,-0.13313037,0.004291518,0.35922915,-0.39985204,-0.020499637,-0.38117698,0.16963182,0.5343426
-0.59386796,-0.08781656,0.18198958,0.43865553,0.32771102,0.2646403,0.44826585,-0.5411449,0.39653224,0.26641324,-0.12454143,-0.0076689087,-0.22279528,-0.0401247,-0.30491376,0.23718923
0.19752386,0.42432633,-0.6166887,0.71697646,0.45578116,0.1917367,1.1148503,-0.11450731,-0.12835127,-0.279144,-0.039021317,-0.3697563,-0.39555734,-0.24341631,-0.47948104,-0.07126921
-0.1425364,-0.3085763,-0.006344326,0.9242675,0.2499523,0.13426991,0.17890951,-0.14867853,0.037009846,0.14094883,-0.044778135,0.21180803,0.015928274,-0.2443417,-0.2483449,0.0010438071
-0.43941006,-0.07006402,0.40064538,0.5273503,-0.18084311,0.059965804,1.022362,0.5777042,0.6019307,-0.31846252,-0.3389673,0.2631024,-0.17544514,-0.3332741,-0.04844962,-0.17175929
-0.19388023,-0.45214903,-0.09972738,0.2548643,0.38274765,0.31878263,0.67936236,-0.44855836,-0.6466052,-0.058882624,-0.51023436,0.21829084,0.27408984,-0.32669717,-0.0814046,0.2953837
