emb_node2vec_0,emb_node2vec_1,emb_node2vec_2,emb_node2vec_3,emb_node2vec_4,emb_node2vec_5,emb_node2vec_6,emb_node2vec_7,emb_node2vec_8,emb_node2vec_9,emb_node2vec_10,emb_node2vec_11,emb_node2vec_12,emb_node2vec_13,emb_node2vec_14,emb_node2vec_15
-0.1974595,-0.2608597,0.12149611,0.2810899,0.19692379,-0.0049927332,0.48023817,-0.12772769,-0.21802658,0.23101734,-0.39991045,0.20616205,0.032160662,-0.42752883,-0.31159067,0.30391854
-0.51974446,0.03804787,0.24607855,0.0405796,0.6235872,0.29539064,0.46738786,0.26606753,-0.2096987,0.17397489,-0.42537946,0.19649306,0.195928,-0.3202506,-0.20207663,0.059122317
0.2008283,-0.12937672,0.0411423,0.21839592,0.23631388,0.5686311,0.519187,0.025678787,-0.28857803,0.106386356,-0.7805643,-0.04021646,0.06675205,-0.5470012,-0.038026154,0.42923182
0.3072736,0.6248915,-0.012927426,0.8921232,0.1320483,0.13442431,0.61483973,-0.1457338,0.028366271,-0.24454251,-0.23560518,0.34762043,0.04401027,-0.84094435,-0.26745814,-0.44259334
-1.0421792,0.09839785,0.14517523,0.8982343,0.20512879,0.49709377,0.32980803,0.028472787,0.60375464,0.14099422,0.14365129,0.22158937,-0.36062002,-0.6645983,-0.25226304,-0.13585736
-0.48077828,-0.021916922,0.31301317,0.47953907,0.26525593,0.48059738,0.5112827,-0.06694306,-0.12616374,-0.06892578,-0.3234732,-0.04050617,0.7872862,0.04067803,-0.5429754,-0.47799417
0.44147965,-0.076472305,-0.025588136,0.56892717,0.23460044,-0.0694226,0.51093125,-0.34823695,0.021398151,0.71353185,0.12756518,0.6810252,-0.028917698,-0.63733584,-0.43835685,0.23205382
-0.31503022,-0.14188826,0.21739826,0.50573474,0.042154454,0.67017704,0.2191188,-0.47498846,-0.30909678,-0.35159928,-0.33136156,-0.10563339,0.3830529,-0.22191769,-0.72647643,-0.105458826
-0.7590114,0.16371238,0.3616983,0.33652964,0.6281282,0.17722823,0.062065586,-0.05723087,-0.07827333,0.2999923,-0.032098547,0.64021575,0.3223652,-0.65462846,0.11080807,-0.14041802
-0.55976576,0.40384012,0.43664944,0.045756567,0.14213127,-0.11784875,1.0590749,-0.6846961,-0.14080866,0.48274565,0.08864341,-0.08665414,0.093428805,-0.117634825,-0.6250253,0.5891042
0.020274317,0.10570547,-0.3252695,0.2445807,0.38717666,0.61816937,0.83509403,-0.35916126,0.11935713,0.63794994,-0.45690516,-0.50605863,0.46137428,-0.30274796,0.32363197,-0.1494292
-0.17169823,-0.31503502,0.13162038,0.14560412,-0.018320696,0.3212248,0.7688516,0.031068582,-0.45844835,0.256983,0.01602536,-0.036610197,0.05729942,-0.5572904,-0.13734683,0.14869757
-0.32626712,0.040661182,-0.21959694,0.4540676,0.03174432,-0.11835521,0.3015349,-0.45689422,-0.116072826,0.031135848,-0.67479753,-0.0413186,0.19797097,-0.6063881,-0.37708345,0.1537531
-0.35294327,-0.54296404,0.12889402,-0.36044145,0.65534824,-0.050576255,0.41876024,-0.65520954,0.38874024,0.28742465,-0.6590045,0.042216208,-0.070466556,-0.48269913,-0.6428532,-0.7977909
0.25091264,-0.5062355,0.46877757,0.5775787,0.20668367,0.18609081,0.61895883,-0.4233361,-0.19664408,0.15836181,-0.56378317,-0.28341323,0.101930924,-0.21579711,0.12976794,0.13098502
-0.5252356,0.26857954,0.21839757,0.5834683,0.6421034,0.00023725713,0.09679479,-0.41968158,-0.351689,0.3232018,0.0012765492,-0.4383028,-0.28227237,-0.577632,0.26179656,-0.32005495
-0.11269037,-0.07703969,0.3276725,0.7118722,0.37085816,0.27269945,0.400384,0.2917615,0.17716171,-0.12329118,-0.38048255,-0.44867525,0.05640291,-0.742303,0.10822409,-0.023944572
-0.0905409,0.19780003,-0.15597194,0.57869077,0.7104332,0.2176434,0.7911511,-0.7515216,-0.82290006,0.20596963,0.223823,0.15218665,-0.26552972,0.015638378,-0.08063364,-0.661558
